,word,freq,lang,code,i_code,o_code,n_code,c_code
13750,sớ,11,vi,SIƠC_5,SI,,,ƠC_5
13751,eng,11,vi,EN_0NGC_0,,,EN_0,NGC_0
13752,chiển,11,vi,CHIIÊN_2NC_2,CHI,,IÊN_2,NC_2
13753,dớn,11,vi,ZIƠN_5NC_5,ZI,,ƠN_5,NC_5
13754,nột,11,vi,NIÔN_1TC_1,NI,,ÔN_1,TC_1
13755,phum,11,vi,PHIUN_0MC_0,PHI,,UN_0,MC_0
13756,nớ,11,vi,NIƠC_5,NI,,,ƠC_5
13757,gic,11,vi,ZIKC_0,ZI,,,KC_0
13758,sy,11,vi,SIIN_0,SI,,IN_0,
13759,gít,11,vi,ZITC_5,ZI,,,TC_5
13760,mợt,11,vi,MIƠN_1TC_1,MI,,ƠN_1,TC_1
13761,goe,11,vi,GIWO_0EN_0,GI,WO_0,EN_0,
13762,sép,11,vi,SIEN_5PC_5,SI,,EN_5,PC_5
13763,đíp,11,vi,DIIN_5PC_5,DI,,IN_5,PC_5
13764,nầm,11,vi,NIÂN_4MC_4,NI,,ÂN_4,MC_4
13765,dới,11,vi,ZIƠN_5IC_5,ZI,,ƠN_5,IC_5
13766,ing,11,vi,IN_0NGC_0,,,IN_0,NGC_0
13767,dat,11,vi,ZIAN2_0TC_0,ZI,,AN2_0,TC_0
13768,nhum,11,vi,NHIUN_0MC_0,NHI,,UN_0,MC_0
13769,thuong,11,vi,THIWO_0ON1_0NGC_0,THI,WO_0,ON1_0,NGC_0
13770,tap,11,vi,TIAN2_0PC_0,TI,,AN2_0,PC_0
13771,bc,11,vi,BIKC_0,BI,,,KC_0
13772,giạng,11,vi,ZIAN1_1NGC_1,ZI,,AN1_1,NGC_1
13773,riềng,10,vi,RIIÊN_4NGC_4,RI,,IÊN_4,NGC_4
13774,cọt,10,vi,KION2_1TC_1,KI,,ON2_1,TC_1
13775,viêng,10,vi,VIIÊN_0NGC_0,VI,,IÊN_0,NGC_0
13776,xức,10,vi,XIƯN_5KC_5,XI,,ƯN_5,KC_5
13777,trẹo,10,vi,TRIEN_1UC_1,TRI,,EN_1,UC_1
13778,hầy,10,vi,HIÂN_4YC_4,HI,,ÂN_4,YC_4
13779,bọng,10,vi,BION1_1NGC_1,BI,,ON1_1,NGC_1
13780,kiềng,10,vi,KIIÊN_4NGC_4,KI,,IÊN_4,NGC_4
13781,xồ,10,vi,XIÔN_4,XI,,ÔN_4,
13782,ầy,10,vi,ÂN_4YC_4,,,ÂN_4,YC_4
13783,cón,10,vi,KION2_5NC_5,KI,,ON2_5,NC_5
13784,ghém,10,vi,GIEN_5MC_5,GI,,EN_5,MC_5
13785,nẹp,10,vi,NIEN_1PC_1,NI,,EN_1,PC_1
13786,ngan,10,vi,NGIAN2_0NC_0,NGI,,AN2_0,NC_0
13787,ngái,10,vi,NGIAN2_5IC_5,NGI,,AN2_5,IC_5
13788,nhách,10,vi,NHIAN1_5KC_5,NHI,,AN1_5,KC_5
13789,ọe,10,vi,WO_1EN_1,,WO_1,EN_1,
13790,khù,10,vi,KHIUN_4,KHI,,UN_4,
13791,ngấy,10,vi,NGIÂN_5YC_5,NGI,,ÂN_5,YC_5
13792,mú,10,vi,MIUN_5,MI,,UN_5,
13793,tèo,10,vi,TIEN_4UC_4,TI,,EN_4,UC_4
13794,ghẹ,10,vi,GIEN_1,GI,,EN_1,
13795,tĩu,10,vi,TIIN_3UC_3,TI,,IN_3,UC_3
13796,mac,10,vi,MIAN1_0KC_0,MI,,AN1_0,KC_0
13797,kháu,10,vi,KHIAN3_5UC_5,KHI,,AN3_5,UC_5
13798,góa,10,vi,GIWO_5AN2_5,GI,WO_5,AN2_5,
13799,dồ,10,vi,ZIÔN_4,ZI,,ÔN_4,
13800,rộp,10,vi,RIÔN_1PC_1,RI,,ÔN_1,PC_1
13801,ngóp,10,vi,NGION2_5PC_5,NGI,,ON2_5,PC_5
13802,chêm,10,vi,CHIÊN_0MC_0,CHI,,ÊN_0,MC_0
13803,bẹ,10,vi,BIEN_1,BI,,EN_1,
13804,diếp,10,vi,ZIIÊN_5PC_5,ZI,,IÊN_5,PC_5
13805,dận,10,vi,ZIÂN_1NC_1,ZI,,ÂN_1,NC_1
13806,dềnh,10,vi,ZIÊN_4NGC_4,ZI,,ÊN_4,NGC_4
13807,nghĩnh,10,vi,NGIIN_3NGC_3,NGI,,IN_3,NGC_3
13808,quệ,10,vi,KIWO_1ÊN_1,KI,WO_1,ÊN_1,
13809,xính,10,vi,XIIN_5NGC_5,XI,,IN_5,NGC_5
13810,khui,10,vi,KHIUN_0IC_0,KHI,,UN_0,IC_0
13811,doóc,10,vi,ZIWO_5ON1_5KC_5,ZI,WO_5,ON1_5,KC_5
13812,hòan,10,vi,HIWO_4AN2_4NC_4,HI,WO_4,AN2_4,NC_4
13813,xỉnh,10,vi,XIIN_2NGC_2,XI,,IN_2,NGC_2
13814,húy,10,vi,HIUN_5YC_5,HI,,UN_5,YC_5
13815,ya,10,vi,YAN_0,,,YAN_0,
13816,khảng,10,vi,KHIAN1_2NGC_2,KHI,,AN1_2,NGC_2
13817,sền,10,vi,SIÊN_4NC_4,SI,,ÊN_4,NC_4
13818,hỏang,10,vi,HIWO_2AN1_2NGC_2,HI,WO_2,AN1_2,NGC_2
13819,triêu,10,vi,TRIIÊN_0UC_0,TRI,,IÊN_0,UC_0
13820,tợp,10,vi,TIƠN_1PC_1,TI,,ƠN_1,PC_1
13821,phưởng,10,vi,PHIƯƠN_2NGC_2,PHI,,ƯƠN_2,NGC_2
13822,ròn,10,vi,RION2_4NC_4,RI,,ON2_4,NC_4
13823,lựng,10,vi,LIƯN_1NGC_1,LI,,ƯN_1,NGC_1
13824,rận,10,vi,RIÂN_1NC_1,RI,,ÂN_1,NC_1
13825,chím,10,vi,CHIIN_5MC_5,CHI,,IN_5,MC_5
13826,thiềm,10,vi,THIIÊN_4MC_4,THI,,IÊN_4,MC_4
13827,ọc,10,vi,ON1_1KC_1,,,ON1_1,KC_1
13828,huênh,10,vi,HIWO_0ÊN_0NGC_0,HI,WO_0,ÊN_0,NGC_0
13829,choảng,10,vi,CHIWO_2AN1_2NGC_2,CHI,WO_2,AN1_2,NGC_2
13830,nhảu,10,vi,NHIAN3_2UC_2,NHI,,AN3_2,UC_2
13831,đạ,10,vi,DIAN2_1,DI,,AN2_1,
13832,ngọai,10,vi,NGIWO_1AN2_1IC_1,NGI,WO_1,AN2_1,IC_1
13833,lỏm,10,vi,LION2_2MC_2,LI,,ON2_2,MC_2
13834,thuỳ,10,vi,THIUN_4YC_4,THI,,UN_4,YC_4
13835,lọn,10,vi,LION2_1NC_1,LI,,ON2_1,NC_1
13836,vạng,10,vi,VIAN1_1NGC_1,VI,,AN1_1,NGC_1
13837,bép,10,vi,BIEN_5PC_5,BI,,EN_5,PC_5
13838,phụp,10,vi,PHIUN_1PC_1,PHI,,UN_1,PC_1
13839,thẻo,10,vi,THIEN_2UC_2,THI,,EN_2,UC_2
13840,xuông,10,vi,XIUÔN_0NGC_0,XI,,UÔN_0,NGC_0
13841,cáy,10,vi,KIAN3_5YC_5,KI,,AN3_5,YC_5
13842,dúng,10,vi,ZIUN_5NGC_5,ZI,,UN_5,NGC_5
13843,đc,10,vi,DIKC_0,DI,,,KC_0
13844,táy,10,vi,TIAN3_5YC_5,TI,,AN3_5,YC_5
13845,ngoét,10,vi,NGIWO_5EN_5TC_5,NGI,WO_5,EN_5,TC_5
13846,diểm,10,vi,ZIIÊN_2MC_2,ZI,,IÊN_2,MC_2
13847,tực,10,vi,TIƯN_1KC_1,TI,,ƯN_1,KC_1
13848,gía,10,vi,ZIAN2_5,ZI,,AN2_5,
13849,duật,10,vi,ZIWO_1ÂN_1TC_1,ZI,WO_1,ÂN_1,TC_1
13850,trĩnh,10,vi,TRIIN_3NGC_3,TRI,,IN_3,NGC_3
13851,nuột,10,vi,NIUÔN_1TC_1,NI,,UÔN_1,TC_1
13852,xúp,10,vi,XIUN_5PC_5,XI,,UN_5,PC_5
13853,thày,10,vi,THIAN3_4YC_4,THI,,AN3_4,YC_4
13854,bac,10,vi,BIAN1_0KC_0,BI,,AN1_0,KC_0
13855,set,10,vi,SIEN_0TC_0,SI,,EN_0,TC_0
13856,nic,10,vi,NIIN_0KC_0,NI,,IN_0,KC_0
13857,uầy,10,vi,WO_4ÂN_4YC_4,,WO_4,ÂN_4,YC_4
13858,lìn,10,vi,LIIN_4NC_4,LI,,IN_4,NC_4
13859,trym,10,vi,TRIIN_0MC_0,TRI,,IN_0,MC_0
13860,rap,10,vi,RIAN2_0PC_0,RI,,AN2_0,PC_0
13861,gap,10,vi,GIAN2_0PC_0,GI,,AN2_0,PC_0
13862,ghem,10,vi,GIEN_0MC_0,GI,,EN_0,MC_0
13863,nghàn,10,vi,NGIAN2_4NC_4,NGI,,AN2_4,NC_4
13864,quép,10,vi,KIWO_5EN_5PC_5,KI,WO_5,EN_5,PC_5
13865,vừn,10,vi,VIƯN_4NC_4,VI,,ƯN_4,NC_4
13866,vơn,10,vi,VIƠN_0NC_0,VI,,ƠN_0,NC_0
13867,dam,10,vi,ZIAN2_0MC_0,ZI,,AN2_0,MC_0
13868,troét,10,vi,TRIWO_5EN_5TC_5,TRI,WO_5,EN_5,TC_5
13869,vat,10,vi,VIAN2_0TC_0,VI,,AN2_0,TC_0
13870,tớt,10,vi,TIƠN_5TC_5,TI,,ƠN_5,TC_5
13871,doong,10,vi,ZIWO_0ON1_0NGC_0,ZI,WO_0,ON1_0,NGC_0
13872,duê,10,vi,ZIWO_0ÊN_0,ZI,WO_0,ÊN_0,
13873,dich,10,vi,ZIIN_0KC_0,ZI,,IN_0,KC_0
13874,mém,10,vi,MIEN_5MC_5,MI,,EN_5,MC_5
13875,luon,10,vi,LIWO_0ON2_0NC_0,LI,WO_0,ON2_0,NC_0
13876,ghoép,10,vi,GIWO_5EN_5PC_5,GI,WO_5,EN_5,PC_5
13877,ghia,10,vi,GIIAN_0,GI,,IAN_0,
13878,hĩu,10,vi,HIIN_3UC_3,HI,,IN_3,UC_3
13879,ngiệp,10,vi,NGIIÊN_1PC_1,NGI,,IÊN_1,PC_1
13880,tac,10,vi,TIAN1_0KC_0,TI,,AN1_0,KC_0
13881,tit,10,vi,TIIN_0TC_0,TI,,IN_0,TC_0
13882,truân,9,vi,TRIWO_0ÂN_0NC_0,TRI,WO_0,ÂN_0,NC_0
13883,nguẩy,9,vi,NGIWO_2ÂN_2YC_2,NGI,WO_2,ÂN_2,YC_2
13884,trển,9,vi,TRIÊN_2NC_2,TRI,,ÊN_2,NC_2
13885,ừa,9,vi,ƯƠN_4,,,ƯƠN_4,
13886,khênh,9,vi,KHIÊN_0NGC_0,KHI,,ÊN_0,NGC_0
13887,quằn,9,vi,KIWO_4AN3_4NC_4,KI,WO_4,AN3_4,NC_4
13888,mẹt,9,vi,MIEN_1TC_1,MI,,EN_1,TC_1
13889,đủng,9,vi,DIUN_2NGC_2,DI,,UN_2,NGC_2
13890,àm,9,vi,AN2_4MC_4,,,AN2_4,MC_4
13891,đơm,9,vi,DIƠN_0MC_0,DI,,ƠN_0,MC_0
13892,nghệch,9,vi,NGIÊN_1KC_1,NGI,,ÊN_1,KC_1
13893,đọt,9,vi,DION2_1TC_1,DI,,ON2_1,TC_1
13894,váp,9,vi,VIAN2_5PC_5,VI,,AN2_5,PC_5
13895,hẩm,9,vi,HIÂN_2MC_2,HI,,ÂN_2,MC_2
13896,hĩnh,9,vi,HIIN_3NGC_3,HI,,IN_3,NGC_3
13897,càu,9,vi,KIAN3_4UC_4,KI,,AN3_4,UC_4
13898,khểnh,9,vi,KHIÊN_2NGC_2,KHI,,ÊN_2,NGC_2
13899,tuýt,9,vi,TIWO_5IN_5TC_5,TI,WO_5,IN_5,TC_5
13900,mót,9,vi,MION2_5TC_5,MI,,ON2_5,TC_5
13901,chành,9,vi,CHIAN1_4NGC_4,CHI,,AN1_4,NGC_4
13902,phịu,9,vi,PHIIN_1UC_1,PHI,,IN_1,UC_1
13903,thát,9,vi,THIAN2_5TC_5,THI,,AN2_5,TC_5
13904,móm,9,vi,MION2_5MC_5,MI,,ON2_5,MC_5
13905,lụp,9,vi,LIUN_1PC_1,LI,,UN_1,PC_1
13906,đĩ,9,vi,DIIN_3,DI,,IN_3,
13907,xẩu,9,vi,XIÂN_2UC_2,XI,,ÂN_2,UC_2
13908,đẹt,9,vi,DIEN_1TC_1,DI,,EN_1,TC_1
13909,tấy,9,vi,TIÂN_5YC_5,TI,,ÂN_5,YC_5
13910,chếnh,9,vi,CHIÊN_5NGC_5,CHI,,ÊN_5,NGC_5
13911,dởm,9,vi,ZIƠN_2MC_2,ZI,,ƠN_2,MC_2
13912,chỏng,9,vi,CHION1_2NGC_2,CHI,,ON1_2,NGC_2
13913,bẵm,9,vi,BIAN3_3MC_3,BI,,AN3_3,MC_3
13914,chề,9,vi,CHIÊN_4,CHI,,ÊN_4,
13915,quạng,9,vi,KIUÔN_1NGC_1,KI,,UÔN_1,NGC_1
13916,khiu,9,vi,KHIIN_0UC_0,KHI,,IN_0,UC_0
13917,rỡn,9,vi,RIƠN_3NC_3,RI,,ƠN_3,NC_3
13918,quèn,9,vi,KIWO_4EN_4NC_4,KI,WO_4,EN_4,NC_4
13919,rụp,9,vi,RIUN_1PC_1,RI,,UN_1,PC_1
13920,niêu,9,vi,NIIÊN_0UC_0,NI,,IÊN_0,UC_0
13921,xừ,9,vi,XIƯC_4,XI,,,ƯC_4
13922,sếc,9,vi,SIÊN_5KC_5,SI,,ÊN_5,KC_5
13923,xụ,9,vi,XIUN_1,XI,,UN_1,
13924,thòm,9,vi,THION2_4MC_4,THI,,ON2_4,MC_4
13925,tọng,9,vi,TION1_1NGC_1,TI,,ON1_1,NGC_1
13926,mởn,9,vi,MIƠN_2NC_2,MI,,ƠN_2,NC_2
13927,khành,9,vi,KHIAN1_4NGC_4,KHI,,AN1_4,NGC_4
13928,khạch,9,vi,KHIAN1_1KC_1,KHI,,AN1_1,KC_1
13929,đượ,9,vi,DIƯN_1ƠC_1,DI,,ƯN_1,ƠC_1
13930,nghèn,9,vi,NGIEN_4NC_4,NGI,,EN_4,NC_4
13931,ghiếc,9,vi,GIIÊN_5KC_5,GI,,IÊN_5,KC_5
13932,rắng,9,vi,RIAN3_5NGC_5,RI,,AN3_5,NGC_5
13933,dáy,9,vi,ZIAN3_5YC_5,ZI,,AN3_5,YC_5
13934,ngâu,9,vi,NGIÂN_0UC_0,NGI,,ÂN_0,UC_0
13935,khướt,9,vi,KHIƯƠN_5TC_5,KHI,,ƯƠN_5,TC_5
13936,xang,9,vi,XIAN1_0NGC_0,XI,,AN1_0,NGC_0
13937,mòng,9,vi,MION1_4NGC_4,MI,,ON1_4,NGC_4
13938,nhủi,9,vi,NHIUN_2IC_2,NHI,,UN_2,IC_2
13939,nhụi,9,vi,NHIUN_1IC_1,NHI,,UN_1,IC_1
13940,hỏn,9,vi,HION2_2NC_2,HI,,ON2_2,NC_2
13941,dc,9,vi,ZIKC_0,ZI,,,KC_0
13942,đúa,9,vi,DIUÔN_5,DI,,UÔN_5,
13943,lói,9,vi,LION2_5IC_5,LI,,ON2_5,IC_5
13944,ướm,9,vi,ƯƠN_5MC_5,,,ƯƠN_5,MC_5
13945,huých,9,vi,HIWO_5IN_5KC_5,HI,WO_5,IN_5,KC_5
13946,xịu,9,vi,XIIN_1UC_1,XI,,IN_1,UC_1
13947,hỡm,9,vi,HIƠN_3MC_3,HI,,ƠN_3,MC_3
13948,phỉnh,9,vi,PHIIN_2NGC_2,PHI,,IN_2,NGC_2
13949,nhẹm,9,vi,NHIEN_1MC_1,NHI,,EN_1,MC_1
13950,ăm,9,vi,AN3_0MC_0,,,AN3_0,MC_0
13951,khụ,9,vi,KHIUN_1,KHI,,UN_1,
13952,trốt,9,vi,TRIÔN_5TC_5,TRI,,ÔN_5,TC_5
13953,chớn,9,vi,CHIƠN_5NC_5,CHI,,ƠN_5,NC_5
13954,máo,9,vi,MIAN2_5UC_5,MI,,AN2_5,UC_5
13955,bậm,9,vi,BIÂN_1MC_1,BI,,ÂN_1,MC_1
13956,vồn,9,vi,VIÔN_4NC_4,VI,,ÔN_4,NC_4
13957,nhỡn,9,vi,NHIƠN_3NC_3,NHI,,ƠN_3,NC_3
13958,kiếu,9,vi,KIIÊN_5UC_5,KI,,IÊN_5,UC_5
13959,són,9,vi,SION2_5NC_5,SI,,ON2_5,NC_5
13960,phưng,9,vi,PHIƯN_0NGC_0,PHI,,ƯN_0,NGC_0
13961,sơm,9,vi,SIƠN_0MC_0,SI,,ƠN_0,MC_0
13962,nhình,9,vi,NHIIN_4NGC_4,NHI,,IN_4,NGC_4
13963,óm,9,vi,ON2_5MC_5,,,ON2_5,MC_5
13964,rường,9,vi,RIƯƠN_4NGC_4,RI,,ƯƠN_4,NGC_4
13965,liễn,9,vi,LIIÊN_3NC_3,LI,,IÊN_3,NC_3
13966,ngo,9,vi,NGION2_0,NGI,,ON2_0,
13967,toạt,9,vi,TIWO_1AN2_1TC_1,TI,WO_1,AN2_1,TC_1
13968,tênh,9,vi,TIÊN_0NGC_0,TI,,ÊN_0,NGC_0
13969,trốc,9,vi,TRIÔN_5KC_5,TRI,,ÔN_5,KC_5
13970,thãi,9,vi,THIAN2_3IC_3,THI,,AN2_3,IC_3
13971,choẹt,9,vi,CHIWO_1EN_1TC_1,CHI,WO_1,EN_1,TC_1
13972,khuỵu,9,vi,KHIWO_1IN_1UC_1,KHI,WO_1,IN_1,UC_1
13973,nhin,9,vi,NHIIN_0NC_0,NHI,,IN_0,NC_0
13974,phủng,9,vi,PHIUN_2NGC_2,PHI,,UN_2,NGC_2
13975,vêu,9,vi,VIÊN_0UC_0,VI,,ÊN_0,UC_0
13976,húng,9,vi,HIUN_5NGC_5,HI,,UN_5,NGC_5
13977,chách,9,vi,CHIAN1_5KC_5,CHI,,AN1_5,KC_5
13978,díp,9,vi,ZIIN_5PC_5,ZI,,IN_5,PC_5
13979,phè,9,vi,PHIEN_4,PHI,,EN_4,
13980,đàu,9,vi,DIAN3_4UC_4,DI,,AN3_4,UC_4
13981,tt,9,vi,TITC_0,TI,,,TC_0
13982,dac,9,vi,ZIAN1_0KC_0,ZI,,AN1_0,KC_0
13983,let,9,vi,LIEN_0TC_0,LI,,EN_0,TC_0
13984,king,9,vi,KIIN_0NGC_0,KI,,IN_0,NGC_0
13985,đòng,9,vi,DION1_4NGC_4,DI,,ON1_4,NGC_4
13986,dót,9,vi,ZION2_5TC_5,ZI,,ON2_5,TC_5
13987,phêu,9,vi,PHIÊN_0UC_0,PHI,,ÊN_0,UC_0
13988,sếch,9,vi,SIÊN_5KC_5,SI,,ÊN_5,KC_5
13989,dáp,9,vi,ZIAN2_5PC_5,ZI,,AN2_5,PC_5
13990,ding,9,vi,ZIIN_0NGC_0,ZI,,IN_0,NGC_0
13991,xêu,9,vi,XIÊN_0UC_0,XI,,ÊN_0,UC_0
13992,tn,9,vi,TINC_0,TI,,,NC_0
13993,khon,9,vi,KHION2_0NC_0,KHI,,ON2_0,NC_0
13994,dách,9,vi,ZIAN1_5KC_5,ZI,,AN1_5,KC_5
13995,neu,9,vi,NIEN_0UC_0,NI,,EN_0,UC_0
13996,phấy,9,vi,PHIÂN_5YC_5,PHI,,ÂN_5,YC_5
13997,lèng,9,vi,LIEN_4NGC_4,LI,,EN_4,NGC_4
13998,quyn,9,vi,KIWO_0IN_0NC_0,KI,WO_0,IN_0,NC_0
13999,phìn,9,vi,PHIIN_4NC_4,PHI,,IN_4,NC_4
14000,goeo,9,vi,GIWO_0EN_0UC_0,GI,WO_0,EN_0,UC_0
14001,mẹc,9,vi,MIEN_1KC_1,MI,,EN_1,KC_1
14002,gheo,9,vi,GIEN_0UC_0,GI,,EN_0,UC_0
14003,troe,9,vi,TRIWO_0EN_0,TRI,WO_0,EN_0,
14004,huan,9,vi,HIUÔN_0NC_0,HI,,UÔN_0,NC_0
14005,xút,9,vi,XIUN_5TC_5,XI,,UN_5,TC_5
14006,đum,9,vi,DIUN_0MC_0,DI,,UN_0,MC_0
14007,chuc,9,vi,CHIUN_0KC_0,CHI,,UN_0,KC_0
14008,nghia,9,vi,NGIIAN_0,NGI,,IAN_0,
14009,ep,9,vi,EN_0PC_0,,,EN_0,PC_0
14010,chún,9,vi,CHIUN_5NC_5,CHI,,UN_5,NC_5
14011,xuề,8,vi,XIWO_4ÊN_4,XI,WO_4,ÊN_4,
14012,lua,8,vi,LIUÔN_0,LI,,UÔN_0,
14013,rỉnh,8,vi,RIIN_2NGC_2,RI,,IN_2,NGC_2
14014,bẹt,8,vi,BIEN_1TC_1,BI,,EN_1,TC_1
14015,thùi,8,vi,THIUN_4IC_4,THI,,UN_4,IC_4
14016,khum,8,vi,KHIUN_0MC_0,KHI,,UN_0,MC_0
14017,nghè,8,vi,NGIEN_4,NGI,,EN_4,
14018,đợ,8,vi,DIƠC_1,DI,,,ƠC_1
14019,thuộm,8,vi,THIUÔN_1MC_1,THI,,UÔN_1,MC_1
14020,gẫm,8,vi,GIÂN_3MC_3,GI,,ÂN_3,MC_3
14021,ùi,8,vi,UN_4IC_4,,,UN_4,IC_4
14022,tèm,8,vi,TIEN_4MC_4,TI,,EN_4,MC_4
14023,tếu,8,vi,TIÊN_5UC_5,TI,,ÊN_5,UC_5
14024,mọ,8,vi,MION2_1,MI,,ON2_1,
14025,xấc,8,vi,XIÂN_5KC_5,XI,,ÂN_5,KC_5
14026,rùm,8,vi,RIUN_4MC_4,RI,,UN_4,MC_4
14027,gạ,8,vi,GIAN2_1,GI,,AN2_1,
14028,ngọng,8,vi,NGION1_1NGC_1,NGI,,ON1_1,NGC_1
14029,lỉnh,8,vi,LIIN_2NGC_2,LI,,IN_2,NGC_2
14030,khấm,8,vi,KHIÂN_5MC_5,KHI,,ÂN_5,MC_5
14031,sãi,8,vi,SIAN2_3IC_3,SI,,AN2_3,IC_3
14032,hênh,8,vi,HIÊN_0NGC_0,HI,,ÊN_0,NGC_0
14033,nhẹp,8,vi,NHIEN_1PC_1,NHI,,EN_1,PC_1
14034,voan,8,vi,VIWO_0AN2_0NC_0,VI,WO_0,AN2_0,NC_0
14035,xoàng,8,vi,XIWO_4AN1_4NGC_4,XI,WO_4,AN1_4,NGC_4
14036,sồi,8,vi,SIÔN_4IC_4,SI,,ÔN_4,IC_4
14037,it,8,vi,IN_0TC_0,,,IN_0,TC_0
14038,móp,8,vi,MION2_5PC_5,MI,,ON2_5,PC_5
14039,sổng,8,vi,SIÔN_2NGC_2,SI,,ÔN_2,NGC_2
14040,vip,8,vi,VIIN_0PC_0,VI,,IN_0,PC_0
14041,lèm,8,vi,LIEN_4MC_4,LI,,EN_4,MC_4
14042,ịch,8,vi,IN_1KC_1,,,IN_1,KC_1
14043,soán,8,vi,SIWO_5AN2_5NC_5,SI,WO_5,AN2_5,NC_5
14044,xoàm,8,vi,XIWO_4AN2_4MC_4,XI,WO_4,AN2_4,MC_4
14045,chõng,8,vi,CHION1_3NGC_3,CHI,,ON1_3,NGC_3
14046,trợt,8,vi,TRIƠN_1TC_1,TRI,,ƠN_1,TC_1
14047,háy,8,vi,HIAN3_5YC_5,HI,,AN3_5,YC_5
14048,hoen,8,vi,HIWO_0EN_0NC_0,HI,WO_0,EN_0,NC_0
14049,soài,8,vi,SIWO_4AN2_4IC_4,SI,WO_4,AN2_4,IC_4
14050,vặc,8,vi,VIAN3_1KC_1,VI,,AN3_1,KC_1
14051,soẹt,8,vi,SIWO_1EN_1TC_1,SI,WO_1,EN_1,TC_1
14052,ụa,8,vi,UÔN_1,,,UÔN_1,
14053,đóan,8,vi,DIWO_5AN2_5NC_5,DI,WO_5,AN2_5,NC_5
14054,tháy,8,vi,THIAN3_5YC_5,THI,,AN3_5,YC_5
14055,hợm,8,vi,HIƠN_1MC_1,HI,,ƠN_1,MC_1
14056,tỏng,8,vi,TION1_2NGC_2,TI,,ON1_2,NGC_2
14057,rât,8,vi,RIÂN_0TC_0,RI,,ÂN_0,TC_0
14058,nghì,8,vi,NGIIN_4,NGI,,IN_4,
14059,hó,8,vi,HION2_5,HI,,ON2_5,
14060,bìm,8,vi,BIIN_4MC_4,BI,,IN_4,MC_4
14061,chóa,8,vi,CHIWO_5AN2_5,CHI,WO_5,AN2_5,
14062,giong,8,vi,ZION1_0NGC_0,ZI,,ON1_0,NGC_0
14063,rức,8,vi,RIƯN_5KC_5,RI,,ƯN_5,KC_5
14064,phún,8,vi,PHIUN_5NC_5,PHI,,UN_5,NC_5
14065,ỉm,8,vi,IN_2MC_2,,,IN_2,MC_2
14066,quày,8,vi,KIUÔN_4YC_4,KI,,UÔN_4,YC_4
14067,rột,8,vi,RIÔN_1TC_1,RI,,ÔN_1,TC_1
14068,cở,8,vi,KIƠC_2,KI,,,ƠC_2
14069,xớt,8,vi,XIƠN_5TC_5,XI,,ƠN_5,TC_5
14070,đòan,8,vi,DIWO_4AN2_4NC_4,DI,WO_4,AN2_4,NC_4
14071,lọan,8,vi,LIWO_1AN2_1NC_1,LI,WO_1,AN2_1,NC_1
14072,loe,8,vi,LIWO_0EN_0,LI,WO_0,EN_0,
14073,liểng,8,vi,LIIÊN_2NGC_2,LI,,IÊN_2,NGC_2
14074,sựng,8,vi,SIƯN_1NGC_1,SI,,ƯN_1,NGC_1
14075,hom,8,vi,HION2_0MC_0,HI,,ON2_0,MC_0
14076,uân,8,vi,WO_0ÂN_0NC_0,,WO_0,ÂN_0,NC_0
14077,càm,8,vi,KIAN2_4MC_4,KI,,AN2_4,MC_4
14078,loong,8,vi,LIWO_0ON1_0NGC_0,LI,WO_0,ON1_0,NGC_0
14079,nhụa,8,vi,NHIUÔN_1,NHI,,UÔN_1,
14080,hiều,8,vi,HIIÊN_4UC_4,HI,,IÊN_4,UC_4
14081,dòn,8,vi,ZION2_4NC_4,ZI,,ON2_4,NC_4
14082,õng,8,vi,ON1_3NGC_3,,,ON1_3,NGC_3
14083,cũn,8,vi,KIUN_3NC_3,KI,,UN_3,NC_3
14084,hem,8,vi,HIEN_0MC_0,HI,,EN_0,MC_0
14085,tiêp,8,vi,TIIÊN_0PC_0,TI,,IÊN_0,PC_0
14086,lac,8,vi,LIAN1_0KC_0,LI,,AN1_0,KC_0
14087,vâỵ,8,vi,VIÂN_1YC_1,VI,,ÂN_1,YC_1
14088,nhưu,8,vi,NHIƯN_0UC_0,NHI,,ƯN_0,UC_0
14089,phọt,8,vi,PHION2_1TC_1,PHI,,ON2_1,TC_1
14090,đụn,8,vi,DIUN_1NC_1,DI,,UN_1,NC_1
14091,dọng,8,vi,ZION1_1NGC_1,ZI,,ON1_1,NGC_1
14092,quạo,8,vi,KIUÔN_1UC_1,KI,,UÔN_1,UC_1
14093,giót,8,vi,ZION2_5TC_5,ZI,,ON2_5,TC_5
14094,thóoc,8,vi,THIWO_5ON1_5KC_5,THI,WO_5,ON1_5,KC_5
14095,trươc,8,vi,TRIƯƠN_0KC_0,TRI,,ƯƠN_0,KC_0
14096,đy,8,vi,DIIN_0,DI,,IN_0,
14097,gioi,8,vi,ZION2_0IC_0,ZI,,ON2_0,IC_0
14098,guých,8,vi,GIWO_5IN_5KC_5,GI,WO_5,IN_5,KC_5
14099,xing,8,vi,XIIN_0NGC_0,XI,,IN_0,NGC_0
14100,thàng,8,vi,THIAN1_4NGC_4,THI,,AN1_4,NGC_4
14101,nhíp,8,vi,NHIIN_5PC_5,NHI,,IN_5,PC_5
14102,ríp,8,vi,RIIN_5PC_5,RI,,IN_5,PC_5
14103,gem,8,vi,GIEN_0MC_0,GI,,EN_0,MC_0
14104,gê,8,vi,GIÊN_0,GI,,ÊN_0,
